fpr,tpr,threshold
0.4396014943960149,0.6307435254803676,0.5720899
0.4396014943960149,0.6324143692564745,0.57197237
0.44084682440846823,0.6324143692564745,0.57191676
0.44084682440846823,0.633249791144528,0.57188904
0.44333748443337484,0.633249791144528,0.5714867
0.44333748443337484,0.6340852130325815,0.5714423
0.44831880448318806,0.6340852130325815,0.5705843
0.44831880448318806,0.6349206349206349,0.57029736
0.45080946450809467,0.6349206349206349,0.5701548
0.45080946450809467,0.6365914786967418,0.569631
0.4533001245330012,0.6365914786967418,0.5694004
0.4533001245330012,0.6374269005847953,0.5693656
0.45579078455790784,0.6374269005847953,0.56914485
0.45579078455790784,0.6399331662489557,0.5686767
0.45828144458281445,0.6399331662489557,0.5684431
0.45828144458281445,0.6407685881370092,0.5684024
0.45952677459526775,0.6407685881370092,0.5683868
0.45952677459526775,0.6416040100250626,0.5683671
0.46077210460772106,0.6416040100250626,0.56835306
0.46077210460772106,0.6432748538011696,0.5681101
0.46450809464508097,0.6432748538011696,0.5676415
0.46450809464508097,0.6441102756892231,0.56726855
0.46824408468244083,0.6441102756892231,0.5663988
0.46824408468244083,0.6449456975772765,0.5662957
0.47696139476961397,0.6449456975772765,0.5658114
0.47696139476961397,0.64578111946533,0.5657687
0.47820672478206727,0.64578111946533,0.5656789
0.47820672478206727,0.6466165413533834,0.5656262
0.4794520547945205,0.6466165413533834,0.5655133
0.4794520547945205,0.647451963241437,0.5655125
0.48194271481942713,0.647451963241437,0.5654641
0.48194271481942713,0.6482873851294904,0.56540346
0.48318804483188044,0.6482873851294904,0.5653225
0.48318804483188044,0.6491228070175439,0.5652629
0.48443337484433374,0.6491228070175439,0.5648195
0.48443337484433374,0.6499582289055973,0.56481135
0.48567870485678705,0.6499582289055973,0.56480813
0.48567870485678705,0.6516290726817042,0.564529
0.48941469489414696,0.6516290726817042,0.56399375
0.48941469489414696,0.6524644945697577,0.56385773
0.49066002490660027,0.6524644945697577,0.5638503
0.49066002490660027,0.6541353383458647,0.56354535
0.4931506849315068,0.6541353383458647,0.5634457
0.4931506849315068,0.656641604010025,0.5630656
0.49937733499377335,0.656641604010025,0.56220305
0.49937733499377335,0.6591478696741855,0.5617547
0.5006226650062267,0.6591478696741855,0.5615565
0.5006226650062267,0.6608187134502924,0.5613549
0.50186799501868,0.6608187134502924,0.5613229
0.50186799501868,0.6616541353383458,0.5611776
0.5043586550435866,0.6616541353383458,0.56101215
0.5043586550435866,0.6624895572263994,0.56057113
0.5056039850560399,0.6624895572263994,0.56053853
0.5056039850560399,0.6641604010025063,0.56041706
0.5093399750933998,0.6641604010025063,0.56024015
0.5093399750933998,0.6649958228905597,0.5602259
0.5105853051058531,0.6649958228905597,0.5601473
0.5105853051058531,0.6758563074352548,0.5588418
0.5130759651307597,0.6758563074352548,0.55869424
0.5130759651307597,0.6766917293233082,0.5585318
0.5143212951432129,0.6766917293233082,0.5584413
0.5143212951432129,0.6783625730994152,0.558282
0.5155666251556662,0.6783625730994152,0.55826104
0.5155666251556662,0.6791979949874687,0.55808526
0.5180572851805728,0.6791979949874687,0.5578388
0.5180572851805728,0.6800334168755221,0.5576122
0.5193026151930261,0.6800334168755221,0.5573566
0.5193026151930261,0.681704260651629,0.5569439
0.523038605230386,0.681704260651629,0.5568583
0.523038605230386,0.6825396825396826,0.55685246
0.5242839352428393,0.6825396825396826,0.55680263
0.5242839352428393,0.683375104427736,0.55674446
0.5255292652552926,0.683375104427736,0.5567014
0.5255292652552926,0.6842105263157895,0.55667305
0.526774595267746,0.6842105263157895,0.5566051
0.526774595267746,0.6850459482038429,0.5565176
0.5280199252801993,0.6850459482038429,0.5563813
0.5280199252801993,0.6858813700918964,0.55628955
0.5292652552926526,0.6858813700918964,0.55616933
0.5292652552926526,0.6875522138680034,0.5559548
0.5330012453300125,0.6875522138680034,0.55533564
0.5330012453300125,0.6908939014202172,0.55453944
0.5342465753424658,0.6908939014202172,0.5543727
0.5342465753424658,0.6925647451963242,0.5541008
0.5354919053549191,0.6925647451963242,0.55382764
0.5354919053549191,0.6934001670843776,0.55341053
0.5379825653798257,0.6934001670843776,0.55324495
0.5379825653798257,0.6950710108604845,0.55321664
0.539227895392279,0.6950710108604845,0.55309445
0.539227895392279,0.695906432748538,0.5529938
0.5404732254047323,0.695906432748538,0.55274785
0.5404732254047323,0.6967418546365914,0.5527313
0.5417185554171855,0.6967418546365914,0.5525586
0.5417185554171855,0.6984126984126984,0.5524523
0.5442092154420921,0.6984126984126984,0.55215013
0.5442092154420921,0.6992481203007519,0.55212027
0.5454545454545454,0.6992481203007519,0.55201876
0.5454545454545454,0.7017543859649122,0.55179954
0.547945205479452,0.7017543859649122,0.5507976
0.547945205479452,0.7034252297410192,0.5507544
0.5504358655043586,0.7034252297410192,0.5505947
